StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,ABC_Class,MovementCategory
20776,ABSTRACT CIRCLES NOTEBOOK,3187,698.55,53,1.622222222222222,C,Fast Moving
37461,FUNKY MONKEY MUG,710,697.9,66,1.2141791044776118,C,Medium Moving
21654,RIDGED GLASS FINGER BOWL,1129,696.2099999999999,62,0.8411111111111111,C,Medium Moving
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,695.06,74,0.3154666666666667,C,Fast Moving
21427,SKULLS STORAGE BOX SMALL,441,694.5,73,2.05472972972973,C,Medium Moving
22104,MIRROR MOSAIC CANDLE PLATE,1026,694.26,41,1.3195121951219513,C,Medium Moving
21393,BLUE  SPOTTY PUDDING BOWL,2672,694.08,24,2.017916666666667,C,Fast Moving
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,533,693.25,13,1.9423076923076923,C,Medium Moving
85093,CANDY SPOT EGG WARMER HARE,1044,692.74,59,0.887,C,Medium Moving
85214,TUB 24 PINK FLOWER PEGS,419,691.35,135,1.65,C,Medium Moving
21133,PAINTED BIRD ASSORTED CHRISTMAS,409,691.21,41,1.6899999999999995,C,Medium Moving
21942,SKULLS DESIGN FLANNEL,1322,691.2,64,0.81140625,C,Medium Moving
23183,MOTHER'S KITCHEN SPOON REST ,178,690.71,58,4.056610169491526,C,Medium Moving
23222,CHRISTMAS TREE HANGING GOLD,776,690.64,64,0.9616666666666668,C,Medium Moving
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,91,689.49,40,9.70075,C,Medium Moving
79342B,BROWN FLOWER LIGHTS,109,688.95,24,6.695833333333333,C,Medium Moving
72131,COLUMBIAN CANDLE RECTANGLE,746,688.38,55,1.6482456140350878,C,Medium Moving
21723,ALPHABET HEARTS STICKER SHEET,807,685.9499999999999,93,0.8499999999999999,C,Medium Moving
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,568,684.73,88,1.2435227272727274,C,Medium Moving
84715,SET OF 6 ICE CREAM SKITTLES,232,684.4000000000001,39,2.95,C,Medium Moving
23115,RED APPLES CHOPPING BOARD   ,144,684.0,38,4.928947368421053,C,Medium Moving
23114,VINTAGE LEAF CHOPPING BOARD  ,144,684.0,41,4.930487804878049,C,Medium Moving
85127,SMALL SQUARE CUT GLASS CANDLESTICK,138,683.1,37,4.95,C,Medium Moving
79030G,"TUMBLER, NEW ENGLAND",472,683.04,52,1.5530769230769228,C,Medium Moving
22847,"BREAD BIN, DINER STYLE, IVORY",45,682.7499999999999,10,15.55,C,Slow Moving
17165D,ASS COL LARGE SAND FROG P'WEIGHT,716,682.32,89,1.0346236559139783,C,Medium Moving
21443,OLIVE CHALET BIRDFEEDER,251,681.25,20,3.6875,C,Medium Moving
20803,SMALL PINK GLASS SUNDAE DISH,1091,680.91,61,1.0755737704918034,C,Medium Moving
21674,RIDGED GLASS PENDANT LAMPSHADE,43,680.8499999999999,9,16.505555555555553,C,Slow Moving
84971L,LARGE HEART FLOWERS HOOK   ,568,680.36,43,1.2413636363636362,C,Medium Moving
85023B,EAU DE NILE JEWELLED PHOTOFRAME,292,679.8000000000001,37,2.5256756756756755,C,Medium Moving
21480,PINK STRIPE HOT WATER BOTTLE,245,679.5500000000001,38,2.919230769230769,C,Medium Moving
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,243,678.27,37,2.879189189189189,C,Medium Moving
84925D,LA PALMIERA WALL THERMOMETER,452,677.4499999999999,26,2.321153846153846,C,Medium Moving
21255,"FRENCH BOTTLE , LAVENDER",422,677.1,55,1.6427272727272726,C,Medium Moving
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,661,676.71,34,2.226176470588235,C,Medium Moving
21850,BLUE  DIAMANTE PEN IN GIFT BOX,321,675.75,43,4.245348837209303,C,Medium Moving
84842,HELLO SAILOR BATHROOM SET,1495,675.05,26,3.456153846153846,C,Medium Moving
21222,SET/4 BADGES BEETLES,530,672.18,84,1.3496470588235294,C,Medium Moving
21286,RETRO SPOT CANDLE  LARGE,272,672.0,30,2.52,C,Medium Moving
21391,FRENCH EMROIDR LAVENDER SCENT HEART,320,672.0,55,2.1,C,Medium Moving
84689,S/2 BEACH HUT TREASURE CHESTS,305,671.65,34,4.316176470588236,C,Medium Moving
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1339,671.51,40,0.7497499999999999,C,Medium Moving
22965,3 TRADITIONAL COOKIE CUTTERS  SET,354,671.4000000000001,10,2.05,C,Medium Moving
72799C,PINK PILLAR CANDLE SILVER FLOCK,452,670.28,39,2.39974358974359,C,Medium Moving
21265,PINK GOOSE FEATHER TREE 60CM,315,670.25,28,3.0928571428571425,C,Medium Moving
23223,CHRISTMAS TREE HANGING SILVER ,745,670.11,67,0.946029411764706,C,Medium Moving
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1197,669.8199999999999,98,1.1292929292929292,C,Medium Moving
23025,DRAWER KNOB VINTAGE GLASS BALL,317,669.61,46,2.124565217391305,C,Medium Moving
85213,MINI  ZINC GARDEN DECORATIONS ,1270,669.5799999999999,49,0.6857142857142857,C,Medium Moving
22036,DINOSAUR BIRTHDAY CARD,1618,668.76,110,0.4172727272727272,C,Medium Moving
84615,PINK ROUND BUTTERFLY MIRROR ,235,667.8299999999999,18,3.861666666666667,C,Medium Moving
72753A,S/3 FLWR FAIRY LILLY CANDLES,312,666.9000000000001,11,2.6318181818181823,C,Medium Moving
84029C,BROWN FURRY HOT WATER BOTTLE,191,665.05,38,3.7078947368421056,C,Medium Moving
23568,EGG CUP HENRIETTA HEN CREAM ,580,664.52,28,1.235,C,Medium Moving
37492D,PURPLE GREEN FLOWER PIGGY BANK,359,664.35,24,3.775,C,Medium Moving
21457,2 PICTURE BOOK EGGS EASTER DUCKS,663,663.75,48,1.2385416666666669,C,Medium Moving
21478,SILVER SKULL HOT WATER BOTTLE ,179,662.61,76,3.745324675324675,C,Medium Moving
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254,662.0600000000001,10,2.73,C,Medium Moving
23597,PAPER BUNTING PAISLEY PARK,246,661.7,28,2.907142857142857,C,Medium Moving
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,815,661.55,93,0.8458510638297871,C,Medium Moving
23547,WRAP FLOWER SHOP  ,1575,661.5,62,0.42,C,Medium Moving
17109C,FLOWER FAIRY INCENSE ROSE,3124,661.23,15,1.238,C,Fast Moving
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,302,660.9,29,3.191379310344828,C,Medium Moving
84620,BLUE GINGHAM ROSE CUSHION COVER,111,660.45,46,5.95,C,Medium Moving
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,636,660.12,26,2.266428571428571,C,Medium Moving
35095B,RED VICTORIAN FABRIC OVAL BOX,1824,659.87,92,0.4143478260869564,C,Fast Moving
21764,VINTAGE WOODEN PLATE RACK,17,659.1500000000001,11,39.49545454545455,C,Slow Moving
23140,TRIPLE WIRE HOOK IVORY HEART,160,658.54,35,4.256857142857143,C,Medium Moving
23042,PAPER LANTERN 7 POINT SNOW STAR,99,658.35,25,6.65,C,Medium Moving
21220,SET/4 BADGES DOGS,516,658.31,82,1.3228915662650602,C,Medium Moving
20783,HEART EAR MUFF HEADPHONES,130,658.26,34,5.440588235294118,C,Medium Moving
84976,RECTANGULAR SHAPED MIRROR,652,656.9,42,1.208095238095238,C,Medium Moving
84686,BEACH HUT MIRROR,344,654.54,37,3.407297297297297,C,Medium Moving
21308,LOUVRE VANITY MIRROR,129,653.85,3,6.966666666666666,C,Medium Moving
84595E,LARGE TORTILLA DESIGN RED BOWL,350,653.0999999999999,27,2.738888888888889,C,Medium Moving
20862,PINK PATCH PENCIL CASE BLUE HEART,316,652.5300000000001,28,2.0853571428571427,C,Medium Moving
35647,VINTAGE BEAD PINK SHADE ,525,652.5,43,1.2329545454545454,C,Medium Moving
23482,PEARLISED IVORY HEART LARGE ,415,651.15,36,1.6388888888888888,C,Medium Moving
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,227,650.45,60,2.9368852459016392,C,Medium Moving
21084,SET/6 COLLAGE PAPER CUPS,2486,650.4000000000001,136,0.3528571428571428,C,Fast Moving
22248,DECORATION  PINK CHICK MAGIC GARDEN,773,648.73,85,0.8457142857142856,C,Medium Moving
16169K,WRAP FOLK ART,2050,648.25,59,0.3615254237288135,C,Fast Moving
22383,LUNCHBAG SUKI  DESIGN ,405,648.25,32,1.6437499999999998,C,Medium Moving
47591B,SCOTTIES CHILDRENS APRON,423,647.55,76,1.6432467532467532,C,Medium Moving
21758,VINTAGE SHELLS PRINT,101,647.45,45,6.438888888888889,C,Medium Moving
85028S,FRENCH CHATEAU SMALL FRUITBOWL,429,646.65,32,3.1196969696969696,C,Medium Moving
21350,GINGHAM HEART WREATH,224,644.8000000000001,41,2.9406976744186046,C,Medium Moving
23408,PHOTO FRAME LINEN AND LACE SMALL,310,644.8000000000001,59,2.08,C,Medium Moving
23524,WALL ART HORSE & PONY ,209,644.6700000000001,34,3.690882352941177,C,Medium Moving
22033,BOTANICAL ROSE GREETING CARD,1552,644.64,107,0.4177570093457943,C,Medium Moving
23120,PACK OF 6 SMALL FRUIT STRAWS,1617,644.58,79,0.4185714285714285,C,Medium Moving
22229,BUNNY WOODEN PAINTED WITH FLOWER ,860,644.52,114,0.752542372881356,C,Medium Moving
22785,CUSHION COVER PINK UNION FLAG,101,643.35,22,6.713636363636363,C,Medium Moving
23325,RUSTIC STRAWBERRY JAM POT SMALL,408,642.0,27,1.6203703703703705,C,Medium Moving
16169M,WRAP DAISY CARPET ,2060,640.95,59,0.3548333333333333,C,Fast Moving
21319,GLASS CHALICE GREEN  SMALL ,474,640.26,48,1.524166666666667,C,Medium Moving
22638,SET OF 4 NAPKIN CHARMS CROWNS ,357,640.12,59,2.3466101694915253,C,Medium Moving
85163B,BLACK BAROQUE WALL CLOCK ,68,639.6,37,12.177027027027028,C,Slow Moving
84766,SILVER ROCOCO CANDLE STICK,200,638.0,27,4.57962962962963,C,Medium Moving
20998,ROSE DU SUD OVEN GLOVE,217,637.35,58,2.9431034482758625,C,Medium Moving
22034,ROBIN CHRISTMAS CARD,1533,635.22,83,0.4192771084337349,C,Medium Moving
23298,"BUNTING , SPOTTY ",146,634.7,7,4.721428571428572,C,Medium Moving
85019C,CURIOUS  IMAGES NOTEBOOK SET,421,634.25,23,2.9456521739130435,C,Medium Moving
85031A,ROMANTIC IMAGES SCRAP BOOK SET,386,634.2,38,3.7815789473684216,C,Medium Moving
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,1584,633.24,80,0.4174074074074074,C,Medium Moving
84869,CANDY BUTTON PHOTO ALBUM,295,631.25,21,3.6642857142857146,C,Medium Moving
40018E,TEA TIME PAPER LANTERNS,334,630.5,48,1.944583333333333,C,Medium Moving
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,2,45.0,C,Slow Moving
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,298,629.82,69,2.450285714285714,C,Medium Moving
23551,PACK OF 12 PAISLEY PARK TISSUES ,1614,629.4599999999999,95,0.3899999999999999,C,Medium Moving
84709B,PINK OVAL JEWELLED MIRROR,111,629.25,41,5.919047619047619,C,Medium Moving
23019,SMALL APOTHECARY MEASURING JAR ,81,629.05,28,8.078571428571427,C,Slow Moving
84033,FLAG OF ST GEORGE ,381,628.65,44,1.65,C,Medium Moving
22446,PIN CUSHION BABUSHKA PINK,219,627.2900000000001,58,3.2862295081967217,C,Medium Moving
72023F,RED ORGANIC CANDLE IN GLASS,613,627.05,38,1.22,C,Medium Moving
16169N,WRAP BLUE RUSSIAN FOLKART,2025,626.25,56,0.3501785714285714,C,Fast Moving
71101E,STANDING FAIRY POLE SUPPORT ,777,626.13,47,0.8364583333333333,C,Medium Moving
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1992,625.1999999999999,2,0.875,C,Fast Moving
84968F,S/16 VINTAGE SKY BLUE CUTLERY,49,624.75,26,12.75,C,Slow Moving
22999,TRAVEL CARD WALLET RETRO PETALS,1489,623.94,88,0.4193406593406593,C,Medium Moving
22510,GINGHAM BABUSHKA DOORSTOP,270,623.86,60,2.8263333333333334,C,Medium Moving
35954,SMALL FOLKART STAR CHRISTMAS DEC,1975,621.81,66,0.3410447761194029,C,Fast Moving
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,269,621.75,25,5.042,C,Medium Moving
85230E,STRAWBRY SCENTED VOTIVE CANDLE,2421,621.4499999999999,65,0.2752307692307692,C,Fast Moving
23224,CHERUB HEART DECORATION GOLD,719,620.45,59,0.9328813559322032,C,Medium Moving
20898,VINTAGE NOTEBOOK TRAVELOGUE,307,620.0500000000001,37,2.862820512820513,C,Medium Moving
22056,CERAMIC PLATE LOVE HEART DESIGN,596,619.84,25,1.4308,C,Medium Moving
84708B,PINK JEWELLED PHOTO FRAME ,126,618.1,45,4.9195652173913045,C,Medium Moving
22837,HOT WATER BOTTLE BABUSHKA LARGE,136,618.0,14,4.621428571428572,C,Medium Moving
22677,"FRENCH BLUE METAL DOOR SIGN, 2",493,616.25,65,1.25,C,Medium Moving
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,428,615.83,48,1.9860416666666667,C,Medium Moving
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282,615.4,34,3.105882352941176,C,Medium Moving
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",241,614.55,61,2.55,C,Medium Moving
84761,IVORY HANGING BIRD PLANTER ,245,613.9499999999999,46,2.540217391304348,C,Medium Moving
20897,VINTAGE NOTEBOOK PARIS DAYS,298,613.9000000000001,37,2.893243243243244,C,Medium Moving
21415,CLAM SHELL SMALL ,320,613.69,56,2.015178571428572,C,Medium Moving
23216,LAUREL HEART ANTIQUE GOLD,518,613.51,40,1.348048780487805,C,Medium Moving
22511,RETROSPOT BABUSHKA DOORSTOP,287,613.37,67,2.734776119402985,C,Medium Moving
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,309,612.85,8,2.91875,C,Medium Moving
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,721,612.8499999999999,107,0.85,C,Medium Moving
35651,VINTAGE BEAD PINK SCARF ,337,612.75,37,2.478947368421053,C,Medium Moving
23453,OVAL  MINI PORTRAIT FRAME,315,611.85,46,1.94375,C,Medium Moving
90175A,WHITE GLASS CHUNKY CHARM BRACELET,69,611.1,28,8.719642857142857,C,Slow Moving
22684,FRENCH BLUE METAL DOOR SIGN 9,489,610.65,66,1.249090909090909,C,Medium Moving
23492,VINTAGE JINGLE BELLS WREATH,74,610.5,26,8.25,C,Slow Moving
47594B,SCOTTIES DESIGN WASHBAG,313,610.3499999999999,83,1.95,C,Medium Moving
23070,EDWARDIAN HEART PHOTO FRAME,147,610.0500000000001,33,4.15,C,Medium Moving
16156N,"WRAP, FRIENDSHIP ON GREEN",1450,609.0,55,0.42,C,Medium Moving
90209C,PINK ENAMEL+GLASS HAIR COMB,330,609.0,24,2.0416666666666665,C,Medium Moving
84601A,NEW BAROQUE IVORY CUSHION COVER ,254,607.7,12,2.7750000000000004,C,Medium Moving
22678,"FRENCH BLUE METAL DOOR SIGN, 3",486,607.5,59,1.25,C,Medium Moving
20763,DAISY SKETCHBOOK ,245,606.86,59,3.545084745762712,C,Medium Moving
35915B,BLUE KNITTED HEN ,434,606.66,31,1.6381249999999998,C,Medium Moving
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,676,606.28,44,0.9072727272727272,C,Medium Moving
85044,RED REINDEER STRING OF 20 LIGHTS,131,605.75,26,4.86923076923077,C,Medium Moving
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1665,605.57,78,0.415,C,Medium Moving
85135A,YELLOW DRAGONFLY HELICOPTER,76,604.2,50,7.95,C,Slow Moving
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,171,602.85,28,3.722413793103448,C,Medium Moving
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6,24,3.860416666666667,C,Medium Moving
21366,MIRRORED WALL ART PHOTO FRAMES,153,602.25,26,4.231481481481482,C,Medium Moving
22981,PANTRY APPLE CORER,435,601.9499999999999,72,1.4473333333333334,C,Medium Moving
84986B,SET OF 36 SILVER PAPER DOILIES,415,601.75,67,1.45,C,Medium Moving
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,343,601.65,24,3.134,C,Medium Moving
21197,MULTICOLOUR  CONFETTI IN TUBE,412,601.56,31,1.5990624999999998,C,Medium Moving
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,522,601.5,57,1.5064912280701752,C,Medium Moving
85017A,ENVELOPE 50 ROMANTIC IMAGES,924,599.64,53,0.8340740740740741,C,Medium Moving
21284,RETRO SPOT CANDLE  SMALL,365,599.57,35,1.6694285714285717,C,Medium Moving
90200B,BLACK SWEETHEART BRACELET,141,599.25,45,4.25,C,Medium Moving
21775,DECORATIVE FLORE BATHROOM BOTTLE,511,598.91,79,1.239625,C,Medium Moving
85031B,BLOSSOM IMAGES SCRAP BOOK SET,408,598.8,26,3.3846153846153846,C,Medium Moving
21253,SET OF PICTURE FRAME  STICKERS,225,598.59,51,2.866470588235294,C,Medium Moving
23282,FOLDING BUTTERFLY MIRROR IVORY ,735,597.7800000000001,100,0.8747058823529411,C,Medium Moving
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287,596.96,27,2.08,C,Medium Moving
21386,IVORY HANGING DECORATION  EGG,1097,596.6899999999999,82,0.620919540229885,C,Medium Moving
21247,SET OF RED SALAD SERVERS ,400,596.0,61,1.49,C,Medium Moving
23471,SIX DRAWER OFFICE TIDY,64,596.0,26,9.753846153846151,C,Slow Moving
84578,ELEPHANT TOY WITH BLUE T-SHIRT,160,595.68,78,3.7365,C,Medium Moving
23124,18PC WOODEN CUTLERY SET DISPOSABLE,503,595.15,24,1.24125,C,Medium Moving
20831,GOLD PHOTO FRAME,394,594.84,51,1.943269230769231,C,Medium Moving
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,425,594.15,62,2.415079365079365,C,Medium Moving
21558,SKULL LUNCHBOX WITH CUTLERY ,250,592.5,42,2.539285714285714,C,Medium Moving
72772,SET/4 SCENTED CANDLES IN RAMEKINS,454,592.5,8,1.875,C,Medium Moving
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5,6,42.958333333333336,C,Slow Moving
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,617,590.8499999999999,48,1.3385416666666667,C,Medium Moving
85017C,ENVELOPE 50 CURIOUS IMAGES,931,590.11,56,0.7906896551724137,C,Medium Moving
84663A,GRASS HOPPER WOODEN WALL CLOCK ,345,589.79,39,3.290512820512821,C,Medium Moving
20735,BLACK MINI TAPE MEASURE ,824,588.0,63,0.8123809523809524,C,Medium Moving
21816,CHRISTMAS TREE T-LIGHT HOLDER,405,587.25,41,1.45,C,Medium Moving
23018,LARGE APOTHECARY MEASURING JAR ,50,587.2,20,12.2975,C,Slow Moving
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,644,586.6,34,1.3257142857142856,C,Medium Moving
22289,"DECORATION , HANGING METAL CHICKEN",601,586.25,30,1.2322580645161292,C,Medium Moving
20714,POSY SHOPPER BAG,1513,586.25,12,0.5975,C,Medium Moving
23520,EMBROIDERED RIBBON REEL RUBY ,165,585.63,30,3.734666666666667,C,Medium Moving
17109D,FLOWER FAIRY INCENSE BOUQUET,1253,584.87,36,1.3005405405405406,C,Medium Moving
21076,SET/20 COLLAGE PAPER NAPKIN ,759,584.67,73,0.8443999999999999,C,Medium Moving
21750,LARGE SKULL WINDMILL,284,584.4000000000001,49,2.0948979591836734,C,Medium Moving
84684,BEACH HUT PHOTO FRAME,574,583.1,21,1.9023809523809525,C,Medium Moving
22043,CHRISTMAS CARD SCREEN PRINT ,2112,583.08,92,0.3006451612903226,C,Fast Moving
21263,GREEN GOOSE FEATHER TREE 60CM,286,581.7,44,2.305555555555556,C,Medium Moving
35811A,ENAMEL PINK SUGAR CONTAINER,391,581.58,47,1.887659574468085,C,Medium Moving
84934,ASSTD DESIGN POP ART SLIM PEN,684,581.4,12,0.85,C,Medium Moving
21440,12 MINI TOADSTOOL PEGS,465,581.25,88,1.25,C,Medium Moving
22680,"FRENCH BLUE METAL DOOR SIGN, 5",465,581.25,56,1.25,C,Medium Moving
20854,BLUE PATCH PURSE PINK HEART,363,581.15,83,1.6476190476190478,C,Medium Moving
22538,MINI JIGSAW GO TO THE FAIR,1409,580.74,62,0.4162903225806451,C,Medium Moving
21134,VICTORIAN METAL POSTCARD CHRISTMAS,351,579.15,42,1.65,C,Medium Moving
21221,SET/4 BADGES CUTE CREATURES,454,578.39,61,1.2698360655737704,C,Medium Moving
22042,CHRISTMAS CARD SINGING ANGEL,1625,577.62,96,0.3868041237113401,C,Medium Moving
82616A,BUBBLE GUM SCARF KNITTING KIT,306,576.3000000000001,46,2.7282608695652173,C,Medium Moving
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,255,576.17,51,2.473333333333333,C,Medium Moving
84858C,PINK RIVIERA HANDBAG,344,575.7,27,4.905555555555556,C,Medium Moving
85144,JARDIN ETCHED GLASS CHEESE DISH,219,575.45,40,3.889024390243902,C,Medium Moving
22685,"FRENCH BLUE METAL DOOR SIGN, 0",460,575.0,53,1.25,C,Medium Moving
84762B,PINK PICNIC BARBECUE BUCKET,82,574.3000000000001,21,9.15,C,Slow Moving
22100,SKULLS SQUARE TISSUE BOX,943,574.17,81,0.9668292682926828,C,Medium Moving
20839,FRENCH PAISLEY CUSHION COVER ,507,574.09,60,1.3456666666666666,C,Medium Moving
22679,"FRENCH BLUE METAL DOOR SIGN, 4",459,573.75,54,1.25,C,Medium Moving
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,116,573.61,39,5.0605128205128205,C,Medium Moving
21416,CLAM SHELL LARGE,746,572.7,17,3.578333333333333,C,Medium Moving
21307,SET/4 BUTTERFLY MIRROR MAGNETS,726,572.3,54,1.7077777777777778,C,Medium Moving
37351,ORANGE FLOWER MUG ,5395,571.7099999999999,7,0.9628571428571427,C,Fast Moving
20658,RED RETROSPOT LUGGAGE TAG,457,571.25,98,1.25,C,Medium Moving
21392,RED POLKADOT PUDDING BOWL,3708,571.17,13,1.592857142857143,C,Fast Moving
75013B,"STRING OF 8 BUTTERFLIES,PINK",360,571.05,58,1.650806451612903,C,Medium Moving
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,116,570.8100000000001,44,5.032045454545455,C,Medium Moving
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2044,570.2,84,0.3846511627906976,C,Fast Moving
85188B,PINK METAL SWINGING BUNNY,669,568.65,51,0.85,C,Medium Moving
16169C,WRAP BLUE REINDEER,1350,567.0,43,0.42,C,Medium Moving
22699,TEACUP AND SAUCER REGENCY ROSES,210,566.7,14,2.835714285714286,C,Medium Moving
20619,TROPICAL PASSPORT COVER ,373,566.33,68,2.149264705882353,C,Medium Moving
85113,POLKA DOT PISTACHIO PAIL,279,566.22,43,2.0906818181818183,C,Medium Moving
20849,ZINC HEART LATTICE DOUBLE PLANTER,670,566.1,20,3.51,C,Medium Moving
22414,DOOR MAT NEIGHBOURHOOD WITCH ,79,565.89,35,7.371142857142857,C,Slow Moving
90200C,BLUE SWEETHEART BRACELET,133,565.25,40,4.25,C,Medium Moving
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",638,565.1,94,1.1440425531914895,C,Medium Moving
22288,HANGING METAL RABBIT DECORATION,452,565.0,39,1.25,C,Medium Moving
21223,SET/4 BADGES WOODLAND ANIMAL,482,564.5,35,1.2447222222222225,C,Medium Moving
85146,JARDIN ETCHED GLASS SMALL BELL JAR,115,564.25,27,5.191379310344828,C,Medium Moving
85119,WATERING CAN SINGLE HOOK PISTACHIO,412,564.12,38,1.6748717948717946,C,Medium Moving
84993A,75 GREEN PETIT FOUR CASES,1343,564.06,126,0.42,C,Medium Moving
85088,CANDY SPOT HAND BAG,273,563.77,44,2.1811111111111114,C,Medium Moving
84569A,PACK 3 IRON ON DOG PATCHES,450,563.71,64,1.268333333333333,C,Medium Moving
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,191,563.45,7,2.95,C,Medium Moving
20863,BLUE PATCH PENCIL CASE PINK HEART,284,563.19,42,2.0707142857142857,C,Medium Moving
90160C,TURQ+RED BOUDICCA LARGE BRACELET,81,562.95,32,6.95,C,Slow Moving
21322,GLASS SPHERE CANDLE STAND LARGE ,299,562.45,13,4.273076923076923,C,Medium Moving
47583A,SET OF 3 WICKER BASKET ROSE,70,561.8,5,21.36,C,Slow Moving
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,1437,561.78,72,0.4146835443037974,C,Medium Moving
21442,GREEN BIRDHOUSE DECORATION,883,561.67,80,0.771375,C,Medium Moving
21365,MIRRORED WALL ART STARS,444,561.6,60,1.5822580645161293,C,Medium Moving
84859A,SILVER DISCO HANDBAG,284,560.76,50,2.9780769230769235,C,Medium Moving
84086C,PINK/PURPLE RETRO RADIO,190,560.5,34,2.95,C,Medium Moving
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",448,560.0,81,1.25,C,Medium Moving
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,58,559.5799999999999,39,9.877,C,Slow Moving
23428,IVORY RETRO KITCHEN WALL CLOCK,70,559.5,26,8.107692307692307,C,Slow Moving
21147,JINGLE BELLS TREE DECORATION,331,559.14,46,2.051276595744681,C,Medium Moving
22683,"FRENCH BLUE METAL DOOR SIGN, 8",447,558.75,54,1.25,C,Medium Moving
22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,444,557.4,2,1.35,C,Medium Moving
20782,CAMOUFLAGE EAR MUFF HEADPHONES,101,556.25,51,5.5245098039215685,C,Medium Moving
85084,HOLLY TOP CHRISTMAS STOCKING,605,554.5699999999999,62,0.8629230769230769,C,Medium Moving
84247G,"DECOUPAGE,GREETING CARD,",1332,554.4,87,0.4193103448275861,C,Medium Moving
22999,TRAVEL CARD WALLET VINTAGE LEAF,1320,554.4,97,0.42,C,Medium Moving
90199C,5 STRAND GLASS NECKLACE CRYSTAL,94,553.9,26,6.319285714285714,C,Medium Moving
85230B,CINNAMON SCENTED VOTIVE CANDLE,2095,553.79,66,0.2778787878787879,C,Fast Moving
16162L,THE KING GIFT BAG,8083,553.79,17,0.5182352941176471,C,Fast Moving
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,219,553.05,52,2.532692307692308,C,Medium Moving
22684,"FRENCH BLUE METAL DOOR SIGN, 9",442,552.5,49,1.25,C,Medium Moving
