StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice
22323,PINK POLKADOT KIDS BAG,474,975.9,72,2.2335616438356167
21202,DOLLY HONEYCOMB GARLAND,814,975.9,56,1.5642857142857145
37424,WHITE WITH BLACK CATS MUG,5153,975.41,47,0.8031914893617021
72815,3 WICK CHRISTMAS BRIAR CANDLE ,260,975.0,59,3.75
22260,FELT EGG COSY BLUE RABBIT ,1187,973.07,108,0.8764601769911504
21752,GLASS CAKE STAND MIRRORED BASE,68,972.6,30,14.803333333333333
20705,MRS ROBOT SOFT TOY,269,972.55,49,5.386734693877551
20866,BLUE ROSE FABRIC MIRROR,963,972.29,87,1.263448275862069
23041,PAPER LANTERN 9 POINT SNOW STAR,234,971.1,42,4.15
20784,RED RETRO BAR STOOL,26,970.7,8,38.95
22680,FRENCH BLUE METAL DOOR SIGN 5,775,969.97,107,1.2716513761467891
84559B,3D SHEET OF CAT STICKERS,1140,969.0,150,0.85
21277,FRENCH STYLE EMBOSSED HEART CABINET,45,968.8,40,21.62625
21759,METAL WALL SHELF UNIT WITH HOOKS,27,968.08,11,45.47
22321,BIRD DECORATION RED SPOT,1139,966.59,84,0.848452380952381
84969,ASSORTED COLOUR SET 6 TEASPOONS,227,964.75,63,4.25
84800L,LARGE WHITE/PINK ROSE ART FLOWER,647,964.43,37,1.854864864864865
85008,SET OF 3 CONEY ISLAND OVAL BOXES,259,961.8,89,4.7283333333333335
84687,BEACH HUT SHELF W 3 DRAWERS,292,961.4,52,5.084615384615385
23281,FOLDING BUTTERFLY MIRROR RED  ,1252,961.28,89,0.8228260869565218
85126,LARGE ROUND CUTGLASS CANDLESTICK,148,960.6,32,6.701515151515152
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2460,958.32,87,0.4160869565217391
22266,EASTER DECORATION HANGING BUNNY,2476,958.3,123,0.5265151515151515
72484,ROSES IN WHITE HEART CANDLE ,1805,958.21,54,0.9703571428571428
22860,EASTER TIN CHICKS PINK DAISY,580,957.0,88,1.65
84750B,BLACK SMALL GLASS CAKE STAND,564,956.64,55,1.7416363636363634
82001S,SILVER RECORD COVER FRAME,272,955.86,19,4.398421052631579
85197,SET OF 12 MINI BUNNIES IN A BUCKET,1667,955.26,73,2.058933333333333
23518,EMBROIDERED RIBBON REEL RACHEL ,357,954.93,41,2.870487804878049
22701,PINK DOG BOWL,552,954.78,86,2.516666666666667
21250,SET OF SKULL WALL STICKERS,394,950.5,53,2.879245283018868
84664,CHERRY BLOSSOM BATHROOM CABINET,192,950.4,50,4.95
72753B,S/3 FLWR FAIRY LAVENDER CANDLES,444,949.95,13,3.0
22717,CARD DOG AND BALL ,2322,949.32,152,0.4188157894736842
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,947.18,57,1.306315789473684
22986,WRAP GINGHAM ROSE ,2276,943.92,82,0.4192682926829267
23033,DRAWER KNOB CERAMIC RED,679,943.75,59,1.4398305084745764
22597,MUSICAL ZINC HEART DECORATION ,2498,943.64,113,0.4867521367521367
22280,POCKET BAG PINK PAISELY BROWN SPOT,579,943.03,87,1.6514285714285717
78124,MAGAZINE RACK GEBRA ASSORTED ,718,942.5,26,1.5384615384615383
47504H,ENGLISH ROSE SPIRIT LEVEL ,989,940.83,105,1.3254285714285714
85019B,BLOSSOM  IMAGES NOTEBOOK SET,704,940.0,36,2.0
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,613,937.25,26,3.875925925925926
37492B,BLUE YELLOW FLOWER PIGGY BANK,488,937.2,43,3.5337209302325587
35648,VINTAGE BEAD PINK PURSE ,867,937.01,68,1.2153521126760565
23533,WALL ART GARDEN HAVEN ,210,936.34,31,5.151935483870968
35958,FOLKART ZINC STAR CHRISTMAS DEC,1100,935.0,69,0.85
85160B,BLACK BIRD GARDEN DESIGN MUG,6149,934.87,30,0.7616129032258064
23402,HOME SWEET HOME 3 PEG HANGER ,255,934.17,51,3.7409803921568634
21636,MADRAS NOTEBOOK MEDIUM,1003,934.05,88,1.1456043956043955
22995,TRAVEL CARD WALLET SUKI,2228,932.88,183,0.4193513513513513
23525,WALL ART BUFFALO BILL ,321,932.67,29,3.642758620689656
23331,DECORATIVE WICKER HEART SMALL,1492,932.28,81,0.6290697674418605
20932,PINK POT PLANT CANDLE,305,932.05,56,3.444642857142857
21690,SILVER  CANDLEPOT JARDIN ,248,929.2,75,3.740123456790123
21425,SKULLS STORAGE BOX LARGE,450,928.14,58,2.8817241379310348
21562,HAWAIIAN GRASS SKIRT ,664,926.71,63,1.56375
22116,METAL SIGN HIS DINNER IS SERVED,735,924.69,127,1.683543307086614
21814,HEART T-LIGHT HOLDER ,639,924.15,71,1.4473333333333334
23527,ANIMALS AND NATURE WALL ART,267,923.97,17,3.695882352941176
23153,ZINC SWEETHEART WIRE LETTER RACK,248,923.63,78,3.7883333333333336
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,259,922.05,26,4.4884615384615385
23512,EMBROIDERED RIBBON REEL ROSIE,484,921.46,49,2.062244897959184
20758,ABSTRACT CIRCLES POCKET BOOK,5378,920.9,74,0.8373684210526315
84817,DANISH ROSE DECORATIVE PLATE,1051,920.64,77,1.622692307692308
23566,EGG CUP MILKMAID HEIDI,784,919.52,46,1.2408695652173911
21061,PARTY INVITES FOOTBALL,1303,919.27,124,0.8336507936507936
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2636,918.68,8,1.3425
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,184,918.02,70,5.083142857142857
22119, PEACE WOODEN BLOCK LETTERS,133,917.15,47,6.937234042553191
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,2295,916.38,136,0.4178102189781021
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2928,915.12,90,0.3605555555555556
20707,CRAZY DAISY HEART DECORATION,1279,914.12,63,1.34859375
15058B,PINK POLKADOT GARDEN PARASOL,121,913.95,44,7.868181818181818
21131,GOLD STANDING GNOME,253,910.25,28,4.008620689655173
84358,FLOOR LAMP SHADE WOOD BASE,113,909.63,22,9.284999999999998
23514,EMBROIDERED RIBBON REEL SALLY ,458,909.14,62,2.0706451612903227
85189,HANGING BUTTERFLY  EGG,1117,908.89,58,0.8455932203389831
21630,FLOOR CUSHION ELEPHANT CARNIVAL,104,908.8,47,8.886170212765958
22324,BLUE POLKADOT KIDS BAG,447,906.81,66,2.258358208955224
72045D,ROSES ON BLUE TEACUP CANDLE ,536,905.84,3,1.6900000000000002
22786,CUSHION COVER PINK UNION JACK,163,903.89,58,5.940666666666667
22321,BIRD DECORATION RED RETROSPOT,1085,903.53,73,0.8482191780821918
22707,WRAP MONSTER FUN ,2150,903.0,81,0.4199999999999999
23510,MINI PLAYING CARDS GYMKHANA,2297,901.74,95,0.4187999999999999
85018D,YULETIDE IMAGES S/6 PAPER BOXES,762,901.5,63,2.023015873015873
21269,ANTIQUE CREAM CUTLERY SHELF ,106,901.0,58,8.5
46000P,POLYESTER FILLER PAD 65CMx65CM,212,901.0,48,4.25
35962,12 ASS ZINC CHRISTMAS DECORATIONS,429,900.9,45,2.1
84405A,S/3 PINK COL METAL BASKET W HANDLE,122,900.3000000000001,45,11.016666666666667
20671,BLUE TEATIME PRINT BOWL ,731,900.07,106,1.2482075471698113
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,788,898.7,61,1.848360655737705
21691,SILVER VANILLA FLOWER CANDLE POT,240,898.56,66,3.745068493150685
23529,WALL ART DOLLY GIRL ,311,896.3700000000001,19,3.6110526315789473
84760L,LARGE HANGING GLASS+ZINC LANTERN,560,896.0,1,1.6
23419,HOME SWEET HOME BOTTLE ,437,895.0400000000001,61,2.0752459016393443
17109B,FLOWER FAIRY INCENSE LAVENDER,4541,892.91,16,1.184375
84666,SQUARE CHERRY BLOSSOM CABINET,226,892.7,33,3.95
22939,ADULT APRON APPLE DELIGHT,179,891.9300000000001,40,5.8085
20778,GARDEN PATH NOTEBOOK ,3595,891.75,80,1.6314814814814815
84360,TABLE LAMP WHITE SHADE WOOD BASE,173,891.5500000000001,35,5.661111111111111
37475,SET/4 COLOURFUL MIXING BOWLS,94,891.5,51,9.80686274509804
20773,BLUE PAISLEY NOTEBOOK,3303,889.9499999999999,95,1.6346938775510202
21725,SWEETIES  STICKERS,1047,889.9499999999999,109,0.85
85104,SILVER GLASS T-LIGHT SET,327,888.9300000000001,51,2.984814814814815
22512,DOORSTOP RACING CAR DESIGN,375,888.23,63,3.1346031746031744
21746,SMALL RED SPOT  WINDMILL,742,886.46,52,1.242962962962963
22096,PINK PAISLEY SQUARE TISSUE BOX ,1646,886.28,163,0.7545833333333333
23528,SPACEBOY WALL ART,306,885.9000000000001,13,3.582307692307692
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,405,882.99,76,2.3596052631578943
22994,TRAVEL CARD WALLET RETROSPOT,2104,882.24,160,0.4196273291925466
22598,CHRISTMAS MUSICAL ZINC TREE,1562,881.72,93,0.6392631578947368
21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,1049,881.5699999999999,65,0.8403076923076923
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,52,881.4,32,16.95
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2872,879.92,63,0.41
84974,S/2 ZINC HEART DESIGN PLANTERS,89,879.55,57,9.932758620689654
72799A,BLACK PILLAR CANDLE SILVER FLOCK,612,877.8000000000001,18,2.455555555555556
20934,SET/3 POT PLANT CANDLES,167,877.1500000000001,47,5.397916666666667
85019A,ROMANTIC IMAGES NOTEBOOK SET,639,876.75,41,2.274390243902439
23540,WALL ART THE MAGIC FOREST ,144,876.64,9,6.052222222222222
21708,FOLDING UMBRELLA CREAM POLKADOT,178,875.5000000000001,42,4.917441860465117
21805,WHITE CHRISTMAS TREE DECORATION ,2124,874.8,82,0.4185714285714285
23107,WHITE HEARTS WIRE PLANT POT HOLDER,324,873.5600000000001,59,2.7340677966101694
47504E,ENGLISH ROSE SCISSORS,4372,871.4,37,1.22027027027027
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,743,870.95,57,1.918421052631579
22679,FRENCH BLUE METAL DOOR SIGN 4,695,870.57,102,1.2731372549019608
20798,CLEAR MILKSHAKE GLASS,445,869.7,41,2.068604651162791
21726,MULTI HEARTS  STICKERS,1038,869.3,127,0.849
17033,"BROCADE PURSE,SMALL ARCH BUTTON",3279,867.55,68,0.2852941176470588
84637,KITCHEN FLOWER POTS WALL PLAQUE,487,867.25,33,4.8106060606060606
21189,WHITE HONEYCOMB PAPER GARLAND ,543,866.75,61,1.6401639344262295
35923,CANDY HEART HANGING DECORATION,1453,866.71,66,0.7694029850746268
22896,PEG BAG APPLE DESIGN,384,866.7,28,2.4857142857142853
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,322,866.58,39,2.7664102564102566
84826,ASSTD DESIGN 3D PAPER STICKERS,1731,866.53,50,0.6521153846153845
22647,CERAMIC LOVE HEART MONEY BANK,1042,866.5,68,1.1688235294117648
23545,WRAP RED VINTAGE DOILY,2100,866.0,68,0.4188405797101449
22264,FELT FARM ANIMAL WHITE BUNNY ,1803,865.7099999999999,88,0.7605555555555555
21060,PARTY INVITES BALLOON GIRL,1208,864.1999999999999,123,0.8391869918699187
20617,FIRST CLASS PASSPORT COVER ,452,863.88,74,2.132702702702703
84791,GINGHAM HEART DECORATION,296,863.6000000000001,75,2.944666666666667
20759,CHRYSANTHEMUM POCKET BOOK ,5734,863.5,44,0.8281818181818181
21391,FRENCH LAVENDER SCENT HEART,972,861.3,77,1.0234177215189872
23517,EMBROIDERED RIBBON REEL REBECCA ,312,860.88,51,2.8743137254901963
23002,TRAVEL CARD WALLET SKULLS,2052,860.4,140,0.4195774647887323
21945,STRAWBERRIES  DESIGN FLANNEL ,1518,859.64,73,0.8108
23099,FRENCH CARRIAGE LANTERN,132,858.9000000000001,54,6.584545454545455
22814,CARD PARTY GAMES ,2126,858.36,135,0.4173333333333333
22069,BROWN  PIRATE TREASURE CHEST ,603,858.33,82,1.537857142857143
84925F,PSYCHEDELIC WALL THERMOMETER,711,857.9300000000001,31,1.964516129032258
20780,BLACK EAR MUFF HEADPHONES,174,857.6,58,5.477540983606557
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,150,856.5,25,10.638
20757,RED DAISY POCKET BOOK ,5301,856.23,55,0.8467857142857144
21815,STAR  T-LIGHT HOLDER ,592,855.9999999999999,60,1.4467213114754098
21720,CAKE SHOP  STICKER SHEET,1023,854.99,87,0.8470114942528736
23532,WALL ART WORK REST AND PLAY  ,205,853.47,26,4.470769230769231
22288,"DECORATION , HANGING METAL RABBIT",813,851.25,47,1.2387755102040816
21007,ETCHED GLASS DROPLET DECORATION,1905,851.23,39,0.7641025641025642
21721,CANDY SHOP  STICKER SHEET,1005,851.13,89,0.8471428571428572
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7058,850.9000000000001,16,0.609375
85129D,BEADED CRYSTAL HEART PINK SMALL,655,850.35,85,1.3474117647058823
84596E,SMALL LICORICE DES PINK BOWL,880,850.2,124,1.1152380952380954
85226A,WHITE/BLUE PULL BACK RACING CAR,1658,849.5,114,0.5489256198347108
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,92,848.8,26,12.55
21338,MARAKESH LANTERN SMALL ,196,848.35,11,5.7875000000000005
22255,FELT TOADSTOOL  SMALL,998,848.3,87,0.85
21284,RETROSPOT CANDLE  SMALL,1116,847.88,60,1.0978333333333334
85032B,BLOSSOM IMAGES GIFT WRAP SET,929,846.0,106,0.9099056603773584
20801,LARGE PINK GLASS SUNDAE DISH,902,845.86,69,1.3373972602739723
22821,GIFT BAG PSYCHEDELIC APPLES,1300,845.36,103,0.653495145631068
23525,BUFFALO BILL WALL ART ,246,845.22,15,3.6886666666666663
21836,GINGHAM OVEN GLOVE RED HEART ,225,843.75,80,3.75
85124A,PINK JUICY FRUIT PHOTO FRAME,339,843.75,70,2.530714285714285
20774,GREEN FERN NOTEBOOK,3419,841.35,76,1.6305194805194805
20622,VIPPASSPORT COVER ,488,840.6800000000001,71,2.044647887323944
84782A,PINK 3 TIER GLASS PLATE STAND,119,840.45,26,9.903846153846152
21127,COLOURFUL FISHING GNOME,284,838.6,36,5.8
23178,JAM CLOCK MAGNET,309,838.47,55,2.8387272727272728
21299,EDWARDIAN TOILET ROLL UNIT ,161,838.35,29,8.501724137931035
84985A,SET OF 72 GREEN PAPER DOILIES,578,838.0999999999999,119,1.45
23179,CLOCK MAGNET MUM'S KITCHEN,304,837.88,40,2.9330000000000003
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,525,837.45,65,1.6470588235294117
21635,MADRAS NOTEBOOK LARGE ,395,836.25,39,3.0625
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1018,836.18,109,0.8432173913043478
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,125,835.55,17,8.411764705882353
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,245,834.7500000000001,43,4.903488372093023
22143,CHRISTMAS CRAFT HEART DECORATIONS,420,834.0,53,2.090740740740741
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,689,833.89,67,1.241739130434783
90200D,PINK SWEETHEART BRACELET,199,833.75,55,4.240909090909091
21062,PARTY INVITES SPACEMAN,1009,833.53,120,0.8450413223140496
23523,TREASURE AHOY WALL ART,270,833.46,16,3.585
20786,BLACK RETRO BAR STOOL,22,830.9,9,39.50555555555556
72529W,WHITE ADVENT CANDLE,443,829.08,39,2.086923076923077
35599B,BLACK CHRISTMAS TREE 120CM,249,828.5699999999999,38,5.154736842105263
84820,DANISH ROSE TRINKET TRAYS,317,828.15,49,4.638979591836735
85124B,BLUE JUICY FRUIT PHOTO FRAME,331,827.85,84,2.5446428571428568
21392,RED SPOTTY PUDDING BOWL,3818,827.04,24,2.0033333333333334
21650,ASSORTED TUTTI FRUTTI BRACELET,2791,826.99,101,0.4013513513513514
21664,RIDGED GLASS STORAGE JAR CREAM LID,227,825.3299999999999,54,3.7369090909090903
84341B,SMALL PINK MAGIC CHRISTMAS TREE,1690,825.03,94,0.686938775510204
85130D,BEADED CRYSTAL HEART PINK LARGE,734,824.28,80,1.316024096385542
22682,FRENCH BLUE METAL DOOR SIGN 7,658,823.11,85,1.263372093023256
23502,PLAYING CARDS VINTAGE DOILY ,677,822.73,85,1.2451162790697674
22310,KNITTED MUG COSY IVORY COLOUR ,546,821.7,28,1.6214285714285714
23338,EGG FRYING PAN RED ,405,820.32,91,2.0749450549450548
23479,WIRE EGG BASKET ,109,819.65,40,7.775
22893,MINI CAKE STAND T-LIGHT HOLDER,2006,819.48,93,0.4180851063829787
23186,FRENCH STYLE STORAGE JAR CAFE ,1982,819.4599999999999,70,0.3409859154929577
85135C,RED DRAGONFLY HELICOPTER,103,818.85,65,7.950000000000001
22268,EASTER DECORATION SITTING BUNNY,1010,817.9399999999999,110,0.8455555555555555
22681,FRENCH BLUE METAL DOOR SIGN 6,652,816.82,86,1.276818181818182
20756,GREEN FERN POCKET BOOK,5679,816.7499999999999,44,0.8281818181818181
72598,SET/12 TAPER CANDLES,1042,815.14,89,0.8385869565217391
84660A,WHITE STITCHED WALL CLOCK,851,814.4,42,1.7083333333333333
84750A,PINK SMALL GLASS CAKE STAND,447,814.05,49,1.9255102040816323
17039,INLAID WOOD INCENSE HOLDER,3641,813.0899999999999,30,0.2739999999999999
22164,STRING OF STARS CARD HOLDER,303,812.2500000000001,42,2.9095238095238094
20833,SHAKER THROW  QUILTED,52,811.8,5,27.630000000000003
85159A,"BLACK TEA,COFFEE,SUGAR JARS",456,811.1999999999999,48,2.2479166666666663
21944,KITTENS DESIGN FLANNEL,1538,811.0999999999999,75,0.7793421052631578
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1018,810.6999999999999,101,0.8449514563106796
85145,JARDIN ETCHED GLASS LARGE BELL JAR,91,809.05,30,9.403333333333334
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,665,807.52,96,1.2729896907216496
47589,CONGRATULATIONS BUNTING,148,806.6,70,5.45
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,3313,806.3399999999999,62,0.3309677419354838
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,162,805.6500000000001,32,5.86060606060606
85130B,BEADED CRYSTAL HEART GREEN LARGE,875,805.0500000000001,59,1.0622033898305083
84660B,BLACK STITCHED WALL CLOCK,727,804.65,44,2.162272727272727
84632,DECORATIVE HANGING SHELVING UNIT,14,799.3000000000001,10,58.95
85166B,BLACK METAL BAROQUE PHOTO FRAME,501,798.75,31,3.1048387096774195
23524,HORSE & PONY WALL ART,256,797.3100000000001,17,3.594705882352941
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,795.6800000000001,21,2.0295652173913044
82616B,FRAPPUCINO SCARF KNITTING KIT,533,794.9300000000001,75,2.0223376623376623
21580,RABBIT  DESIGN  COTTON TOTE BAG,361,794.25,89,2.2331460674157304
21331,MOROCCAN BEATEN METAL DISH LARGE,104,793.74,24,11.839166666666666
35598B,BLACK CHRISTMAS TREE 60CM,919,792.85,48,1.7520833333333334
22247,BUNNY DECORATION MAGIC GARDEN,971,792.0699999999999,102,0.8402803738317757
20867,PINK ROSE FABRIC MIRROR,844,791.72,75,1.2249350649350648
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,539,791.22,78,1.9470512820512824
21676,FLOWERS  STICKERS,1102,787.3599999999999,98,0.8837755102040816
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,295,787.05,30,2.936666666666667
84685,BEACH HUT KEY CABINET,359,786.25,54,3.240740740740741
21555,CERAMIC STRAWBERRY TRINKET TRAY,316,784.2,51,2.544117647058824
85196,EASTER BUNNIES ON A STICK,1536,783.96,66,0.5401515151515153
85194S,HANGING SPRING FLOWER EGG SMALL,1680,783.8,95,0.5456701030927835
84767,ZINC POLICE BOX LANTERN,193,783.7,4,5.4625
23380,PACK OF 12 VINTAGE DOILY TISSUES,2087,783.6899999999999,92,0.3892553191489362
21264,WHITE GOOSE FEATHER TREE 60CM ,352,782.4,57,3.07280701754386
20669,RED HEART LUGGAGE TAG,627,781.47,132,1.2486231884057972
21801,CHRISTMAS TREE DECORATION WITH BELL,1860,781.1999999999999,80,0.4199999999999999
21318,GLASS CHALICE BLUE SMALL ,936,780.3,77,1.241025641025641
23004,TRAVEL CARD WALLET PANTRY,1853,779.9,123,0.4297619047619047
21414,SCALLOP SHELL SOAP DISH,1614,779.4,20,2.017142857142857
85135B,BLUE DRAGONFLY HELICOPTER,98,779.1,76,7.949999999999999
21724,PANDA AND BUNNIES STICKER SHEET,916,778.5999999999999,126,0.85
84660C,PINK STITCHED WALL CLOCK,689,778.07,55,2.4009090909090918
23472, NINE DRAWER OFFICE TIDY,54,777.9,30,14.786666666666664
22216,T-LIGHT HOLDER WHITE LACE,1069,775.5699999999999,57,0.8
23220,REINDEER HEART DECORATION GOLD,929,774.4300000000001,77,0.9106410256410256
84907,PINK YELLOW PATCH CUSHION COVER,359,774.1500000000001,11,5.577272727272727
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,165,772.95,19,5.821052631578948
85163A,WHITE BAROQUE WALL CLOCK ,79,772.65,41,12.189024390243905
21632,VINTAGE PINK DECORATIVE PARASOL,102,772.5,32,11.375
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,574,772.1899999999999,77,2.1102597402597403
85032C,CURIOUS IMAGES GIFT WRAP SET,793,772.1,100,0.9801980198019802
23409,PHOTO FRAME LINEN AND LACE LARGE,208,771.72,41,3.727560975609757
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,387,769.65,7,4.092857142857143
22936,BAKING MOULD ROSE WHITE CHOCOLATE,258,766.88,33,3.3037142857142854
16259,PIECE OF CAMO STATIONERY SET,5473,766.09,55,0.1461818181818181
84659A,WHITE TRAVEL ALARM CLOCK,311,765.66,71,2.525416666666666
85188A,GREEN METAL SWINGING BUNNY,904,765.28,81,0.8483950617283951
21444,BLUE CHALET BIRDFEEDER,273,763.75,20,3.6875
23458,DOLLY CABINET 3 DRAWERS ,51,762.4499999999999,30,14.95
22820,GIFT BAG BIRTHDAY,1172,761.98,76,0.6523376623376624
23550,WRAP ALPHABET POSTER  ,1850,761.0,63,0.4187301587301587
47593B,SCOTTIE DOGS BABY BIB,1730,760.14,107,0.5923423423423423
37327,ASSTD MULTICOLOUR CIRCLES MUG,1535,759.59,52,0.5814545454545454
22420,LIPSTICK PEN BABY PINK,1818,758.87,149,0.4512903225806451
23423,PANTRY 3 HOOK ROLLING PIN HANGER,202,757.5,51,3.75
22985,WRAP BILLBOARD FONTS DESIGN,1800,756.0,62,0.42
21298,EDWARDIAN 2 DRAWER WALL CABINET ,52,755.8,14,19.37857142857143
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,385,755.75,5,2.95
23519,EMBROIDERED RIBBON REEL CLAIRE,219,755.01,19,3.701578947368421
21335,LIBRARY LAMP,36,754.1999999999999,22,21.54090909090909
23487,SWEET HEART CAKE CARRIER,78,754.0,42,9.86904761904762
35646,VINTAGE BEAD PINK EVENING BAG,533,753.88,51,1.805094339622641
21629,SQUARE FLOOR CUSHION VINTAGE RED,96,753.2,46,7.906521739130435
22547,MINI JIGSAW DINOSAUR ,1864,752.43,109,0.4280357142857142
23017,APOTHECARY MEASURING JAR,64,751.4000000000001,21,12.178571428571429
22825,DECORATIVE PLANT POT WITH FRIEZE,96,751.2,34,7.914705882352941
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,809,750.63,56,1.0295
72755C,FLOWER FAIRY OIL BURNER SET ROSE,588,750.0,13,1.7115384615384617
20775,DAISY NOTEBOOK ,3509,749.85,53,1.622222222222222
82613D,METAL SIGN CUPCAKE SINGLE HOOK,852,749.6,126,1.1314285714285717
22058,CERAMIC LOVE HEARTS DESIGN MUG,503,749.47,92,1.49
22683,FRENCH BLUE METAL DOOR SIGN 8,598,749.32,83,1.278433734939759
84922,PINK BUTTERFLY WASHBAG,335,748.75,10,4.025
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,777,747.25,56,1.3901785714285713
23106,ZINC HEARTS PLANT POT HOLDER,275,746.15,49,2.769591836734694
37330,SPOTS MUG,426,744.2999999999998,17,1.8441176470588236
20989,URBAN CHIC CHOPSTICKS SET/5,397,744.15,48,1.94375
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1541,741.1299999999999,48,0.6722916666666666
21503,TOYBOX  WRAP ,1801,740.42,64,0.41875
21014,SWISS CHALET TREE DECORATION ,1662,737.66,107,0.5596428571428571
21300,ANTIQUE EDWARDIAN DRESSER,52,737.4,11,16.13181818181818
21851,LILAC DIAMANTE PEN IN GIFT BOX,383,736.67,46,4.604782608695652
84247E,PACK/12 XMAS FUN CARD,256,736.0000000000001,56,2.942857142857143
21286,RETROSPOT CANDLE  LARGE,690,735.82,37,1.324054054054054
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,639,734.25,46,2.0117021276595746
21456,2 PICTURE BOOK EGGS EASTER CHICKS,718,732.5,51,1.239423076923077
21458,2 PICTURE BOOK EGGS EASTER BUNNY,718,732.5,57,1.2403508771929823
ADJUST2,Adjustment by Peter on Jun 25 2010 ,3,731.0500000000001,3,243.68333333333337
22230,JIGSAW TREE WITH WATERING CAN,1366,731.02,123,0.6944444444444444
21398,RED POLKADOT COFFEE  MUG,1541,730.9499999999999,53,0.7771698113207548
71279,PINK GLASS CANDLEHOLDER,251,730.8500000000001,52,2.9424528301886794
47503F,ASS FLORAL PRINT TORCH,2567,729.9499999999999,11,1.5227272727272727
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,163,729.85,19,5.821052631578948
21285,RETROSPOT CANDLE  MEDIUM,726,729.62,50,1.5354
21880,RED RETROSPOT TAPE,1548,727.44,111,0.5596428571428571
21320,GLASS CHALICE GREEN  LARGE ,358,726.6600000000001,36,2.2159459459459456
85180B,PINK HEARTS LIGHT CHAIN ,279,726.63,32,3.8252941176470583
22408,MONEY BOX CONFECTIONERY DESIGN,614,726.35,75,1.2269736842105263
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,73,726.3499999999999,38,9.95
22785,SQUARECUSHION COVER PINK UNION FLAG,108,725.8,44,6.7318181818181815
85230F,JASMINE VOTIVE CANDLE,2944,725.1199999999999,61,0.2768852459016394
85187,S/12 MINI RABBIT EASTER,451,724.9499999999999,88,1.6456043956043955
22493, PAINT YOUR OWN CANVAS SET,480,724.8,17,1.5794117647058823
23335,EGG FRYING PAN IVORY ,358,722.5600000000001,81,2.074390243902439
85121C,RETRO LAUNDRY TUB PISTACHIO,85,722.5,42,8.5
84821,DANISH ROSE DELUXE COASTER,1306,722.5,67,0.7079411764705883
21185, HOME SWEET HOME  BLACKBOARD,117,722.3100000000001,33,6.323939393939394
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1262,720.9399999999999,130,0.783923076923077
20941,FROG CANDLE,928,719.62,69,1.185142857142857
16011,ANIMAL STICKERS,3427,718.47,100,0.2095
84600,NEW BAROQUE JEWELLERY BOX ,94,717.3000000000001,39,7.8730769230769235
